Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
19,810,-0.4786488161509195,-0.4238943276070906,0.27508096727848724,6,1,44,14,1,2,6,310,22,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
31,646,-0.4149938539323435,0.765609482332309,-0.005156509499251394,6,1,6,13,1,2,107,294,281,1,-0.7175492124341346,-0.6464710469653835,-0.9040535769472611,-0.3659769349560106,-0.4690885190818551
19,184,-0.5427171222800057,-0.7212702800919405,-0.0809920384959775,6,1,12,15,1,2,106,267,276,1,-1.5690656614095997,-1.262484042504204,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
30,272,-0.42284738823203794,-0.7212702800919405,0.5366429205897982,2,1,32,15,3,2,14,311,96,1,0.7720307751267194,0.05217783821888852,-0.8593289527081843,-0.3659769349560106,-0.12879085051395114
19,214,-0.4455813033101008,-0.4238943276070906,0.11814379529170062,2,1,2,15,1,2,9,316,89,1,0.47365573909758063,-0.28587807396704956,-0.7847879123097232,-0.3659769349560106,-0.6052075865090166
19,935,-0.6067854284090919,-1.3160221850616403,-0.33523025711457183,5,1,73,6,3,2,106,240,274,1,-1.5805416243337973,-2.201528243020699,0.8178444562571907,-0.3659769349560106,-1.6261005922127285
18,763,-0.3108311884837647,-0.1265183751222407,-0.21316801223596,2,1,54,15,1,2,68,292,88,2,0.3956191912130367,0.3902337504048266,2.5322883854217966,3.3339240915959993,0.5518044866218568
7,223,-0.4765820965983683,-1.61339813754649,0.2576435037243998,6,0,6,1,3,2,26,43,46,1,0.31299225815881365,-0.5488104501116681,-0.8220584325089538,-0.3659769349560106,-0.6732671202225975
11,254,-0.14590696819018145,0.17085757736260918,0.27508096727848724,6,0,11,2,1,2,15,94,126,1,0.2556124435378255,0.3752090431965627,0.37059821386642405,-0.3659769349560106,0.5518044866218568
8,1030,-0.5695844764631709,-1.0186462325767904,-0.6703783066241317,6,1,68,13,1,2,6,301,11,1,-1.6034935501821928,-1.3000458105248638,-0.30027114971972596,-0.3659769349560106,-1.149683856217663
0,44,-0.22857575029222818,-1.3160221850616403,-0.2475023779739581,2,0,56,2,3,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
0,672,0.37077291994761047,-0.4238943276070906,-0.1434181580196104,2,0,15,1,1,2,76,188,244,0,1.8484760974164582,1.6147473878783356,1.093646305731497,2.100623749411996,3.2741858351650883
19,215,-0.4393811446524473,-0.1265183751222407,-0.05971833295999087,6,1,39,15,1,2,16,324,31,1,0.47365573909758063,-0.28587807396704956,-0.7847879123097232,-0.3659769349560106,-0.6052075865090166
29,857,-0.18724135924120483,1.3603613873020088,-0.8932290908453686,3,0,27,6,1,2,6,316,89,1,-0.667054975567665,-0.6840328149860433,-0.434445022436956,-0.3659769349560106,-0.12879085051395114
30,270,-0.5179164876493917,-1.61339813754649,0.7110175561306723,6,0,45,15,1,2,34,61,65,1,0.5884153683395571,-0.06050746584309084,-0.8220584325089538,-0.3659769349560106,0.2115068180539528
1,16,-0.3939133144963216,-1.9107740900313401,1.007454436550158,2,0,56,2,3,2,47,125,178,2,1.2792683363762551,0.5855549441122575,-0.9115076809871071,-0.3659769349560106,1.2323998237576645
0,64,1.486801478325241,1.0629854348171588,-0.3177927935604844,6,0,11,7,1,2,44,191,185,1,1.504197209690529,0.8860490882775358,-0.9935028254254143,-0.3659769349560106,1.436578424898407
32,968,1.6934734335803578,0.765609482332309,-0.884510359068325,2,0,40,15,1,2,43,184,227,0,0.9281038708958073,1.006246745943647,0.504772086583654,-0.3659769349560106,1.3004593574712453
19,917,-0.3728327750602997,0.4682335298474591,-0.4224175748850088,2,1,54,14,1,2,9,316,89,1,-0.662464590397986,0.16486314228086787,0.37059821386642405,-0.3659769349560106,-0.26490991794111274
31,579,-0.5757846351208243,-2.20815004251619,0.9355946492437639,2,1,56,15,3,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
18,768,-0.2533763849228422,0.17085757736260918,-0.6142296739799702,2,1,15,15,1,2,49,45,139,2,0.3956191912130367,0.3902337504048266,3.0168051480117937,3.3339240915959993,0.5518044866218568
19,87,-0.6026519893039896,-0.7212702800919405,-0.4032363649755127,6,1,31,8,3,2,106,268,276,1,-1.5231618097128092,-2.201528243020699,-0.971140513305876,-0.3659769349560106,-1.149683856217663
7,100,-0.5075828898866358,-0.7212702800919405,0.1878936495080502,6,1,12,14,3,2,7,312,5,1,-0.6739405533221836,-0.6614957541736474,-0.635705831512801,-0.3659769349560106,-1.149683856217663
30,463,0.4534417020496572,0.17085757736260918,-0.0911057673573482,2,0,15,15,3,2,72,115,219,0,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
29,614,-0.1045725771391581,1.6577373397868587,-0.8583541637371939,3,0,45,2,1,2,6,316,89,1,-0.667054975567665,0.322622567967639,0.11715867651165626,-0.3659769349560106,-0.12879085051395114
0,35,0.5154432886261923,1.0629854348171588,-0.7537293824126694,2,0,56,15,1,2,42,71,158,1,0.3956191912130367,0.20993726390565962,-1.299121091059105,-0.3659769349560106,-0.12879085051395114
8,507,-0.4786488161509195,0.765609482332309,-0.4572925019931836,6,1,34,15,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
6,408,0.9391207968991816,1.3603613873020088,-0.7816293240992093,2,0,15,1,1,2,48,104,209,2,1.4215702766363059,0.7583390770072925,1.8390567097161081,2.100623749411996,1.9129951608934725
21,478,1.0321231767639842,0.17085757736260918,0.397143212157099,2,0,56,15,1,2,52,102,195,0,0.8546577081809424,0.9160985026940636,0.36314410982657797,-0.3659769349560106,0.9601616889033414
8,1011,-0.5241170596509557,0.17085757736260918,-0.47472996554727104,2,1,36,15,3,2,4,289,76,1,-0.662464590397986,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
25,594,-0.5737179155682732,0.17085757736260918,-0.6751387341743975,6,1,56,3,1,2,102,246,263,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
28,701,-0.33191172791978657,-0.1265183751222407,0.27508096727848724,2,1,43,1,3,2,71,97,165,0,1.0818817740800557,0.9912220387353832,1.4514432996441102,2.100623749411996,1.776876093466311
7,238,-0.4765820965983683,-0.4238943276070906,-0.1782930851277852,6,1,36,7,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
1,953,1.1147919588660309,0.4682335298474591,0.27508096727848724,2,0,45,15,1,2,47,151,199,0,0.8569529007657819,0.848487320256876,0.6538541673805763,-0.3659769349560106,1.0282212226169223
30,464,-0.042570990562623076,-0.4238943276070906,1.5828907338350422,2,0,44,5,3,2,78,106,181,2,0.9671221448380792,0.5404808224874658,1.9359600622341075,2.100623749411996,1.9129951608934725
3,700,-0.6220791530979706,0.17085757736260918,-0.5270423562095332,6,1,20,13,1,2,107,266,279,1,-1.961543593417159,-1.5629781866694823,-0.367358086078341,-0.3659769349560106,-1.6261005922127285
8,1028,-0.6109188675141942,-0.7212702800919405,-0.11340828324302597,5,1,54,13,1,2,2,274,287,1,-1.6034935501821928,-1.3000458105248638,-0.30027114971972596,-0.3659769349560106,-1.149683856217663
8,1040,-0.5757846351208243,-1.61339813754649,-0.4921674291013584,6,0,45,14,1,2,18,2,34,1,-0.7887001825641601,-0.4361251460496887,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
25,594,-0.5737179155682732,0.17085757736260918,-0.6751387341743975,6,1,68,3,1,2,102,246,263,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
7,233,-0.3835797167335658,0.4682335298474591,-0.2654804028982222,6,1,51,8,3,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
19,312,-0.4455813033101008,0.17085757736260918,0.06583140462943841,6,0,11,14,1,2,6,305,15,1,-0.662464590397986,-0.24831630594638976,-0.5611647911143399,-0.3659769349560106,-1.0135647887905015
8,305,-0.3835797167335658,-0.4238943276070906,0.48433052992753606,2,1,58,13,3,2,29,57,131,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
30,546,-0.06365152999864498,0.4682335298474591,0.7165103571502098,2,1,33,4,3,2,60,78,167,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
1,6,-0.009916821632314622,-0.1265183751222407,-0.1434181580196104,2,0,15,2,3,2,47,144,199,2,0.8018682787296332,0.322622567967639,-1.2022177385411055,-0.3659769349560106,0.3476258854811144
19,822,-0.40424691225907744,0.765609482332309,-0.7384890392663971,6,0,45,15,1,2,6,305,15,1,-1.018219441048113,-0.24831630594638976,-0.4493532305166482,-0.3659769349560106,-1.0135647887905015
8,902,-0.48071553570347064,-0.7212702800919405,0.5540803841438856,2,1,39,14,1,2,29,57,130,1,0.19823262891683724,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
31,643,-0.559250878700415,-0.7212702800919405,0.9900169729960706,2,1,3,2,3,2,8,290,74,1,-0.7198444050189742,-0.6464710469653835,-1.0233192415847987,-0.3659769349560106,-0.4690885190818551
32,871,-0.005370451960612563,-0.4238943276070906,-0.0736683038032608,2,0,12,15,3,2,44,81,173,1,0.19823262891683724,0.11227666705194418,-0.9860487213855682,-0.3659769349560106,0.5518044866218568
23,604,-0.4455813033101008,1.3603613873020088,-0.4572925019931836,6,1,76,15,1,1,107,285,284,1,-0.6647597829828255,-0.07553217305135475,-0.13628086084311153,-0.3659769349560106,-0.809386187649759
19,197,-0.5075828898866358,0.765609482332309,-0.5096048926554458,6,1,46,7,1,2,106,267,276,1,-1.3510223658498446,-1.262484042504204,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
12,780,-0.021903795037111394,1.3603613873020088,-0.736291918858582,2,1,58,15,1,2,23,28,123,1,0.07199703675066317,0.23998667832218745,0.34823590174688573,-0.3659769349560106,-0.12879085051395114
8,746,-0.5344506574137116,0.765609482332309,-0.387542647776834,6,1,76,14,1,2,2,274,286,1,-1.5461137355612045,-0.9244281303182659,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
8,1047,-0.5902516719886826,-1.61339813754649,-0.1608556215736978,6,1,15,15,1,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
14,685,1.734807824631381,-0.7212702800919405,0.27508096727848724,2,0,45,7,1,1,80,218,251,0,1.3664856546001571,2.290859212250212,1.4141727794448797,-0.3659769349560106,1.70881655975273
30,548,0.16410096469249372,0.17085757736260918,1.007454436550158,2,1,27,3,1,2,60,78,167,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
1,13,0.4327745065241455,0.17085757736260918,-0.04228086940590347,2,0,50,1,3,2,47,144,199,2,1.4973116319360105,0.7508267234031606,-0.8295125365487999,-0.3659769349560106,0.8921021551897607
19,542,-0.4786488161509195,0.17085757736260918,-0.5619172833177081,6,0,15,2,1,2,6,305,15,1,-1.339546402925647,-0.5863722181323279,0.03516353207334904,-0.3659769349560106,-1.3538624573584053
29,738,-0.39804675360142394,-0.4238943276070906,1.7572653693759164,2,1,27,1,1,2,55,67,157,2,0.8523625155961029,1.4795250230039605,2.4726555531030274,2.100623749411996,0.2115068180539528
21,343,0.28810413784556377,-0.1265183751222407,0.10070633173761322,6,0,49,1,3,2,46,138,144,2,1.3664856546001571,0.6456537729453131,-0.8667830567480305,-0.3659769349560106,1.9129951608934725
1,13,1.1561263499170542,0.4682335298474591,-0.5444798197636206,2,0,56,7,1,2,47,144,199,2,1.4973116319360105,0.7508267234031606,-0.8295125365487999,-0.3659769349560106,0.8921021551897607
19,817,-0.5117163289917381,-0.7212702800919405,0.3622682850489242,6,1,44,15,1,2,6,310,22,1,-0.9952675151997176,-0.5488104501116681,-0.4493532305166482,-0.3659769349560106,-0.6732671202225975
5,650,-0.5489172809376592,-0.7212702800919405,0.2925184308325746,2,1,27,8,1,2,9,293,84,1,-0.6808261310767022,-0.6089092789447237,-0.7102468719112621,-0.3659769349560106,-0.4690885190818551
0,655,0.49477609310068055,0.17085757736260918,0.1704561859539628,2,0,11,15,1,2,42,81,164,1,0.23266051768943016,0.47286964005027815,0.1320668845913485,-0.3659769349560106,0.8240426214761799
7,925,-0.3753128385233611,0.4682335298474591,-0.1551710084550653,6,1,45,15,1,2,8,318,8,1,-0.6532838200586278,-0.2558286595505217,0.07988815631242571,-0.3659769349560106,-0.809386187649759
21,160,1.4661342827997295,1.0629854348171588,-0.4559149423724107,2,0,45,2,1,2,40,190,233,2,0.9235134857261282,0.31511021436350706,-1.105314386023106,-0.3659769349560106,0.9601616889033414
0,35,0.49477609310068055,0.765609482332309,-0.6747551099762076,2,0,45,15,1,2,42,71,158,1,0.3956191912130367,0.20993726390565962,-1.299121091059105,-0.3659769349560106,-0.12879085051395114
21,473,0.22610255126902876,-0.4238943276070906,-0.19224305597105512,6,0,56,14,1,1,46,132,144,1,0.32217302849817175,0.27003609273871526,-0.7177009759511083,-0.3659769349560106,-0.12879085051395114
7,243,-0.26991014134325153,0.17085757736260918,-0.4331241775072185,6,0,6,14,3,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
8,504,-0.3877131558386681,1.3603613873020088,-0.6298362038608785,6,1,6,14,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
19,723,-0.4249141077845891,0.17085757736260918,1.240628199195415,2,1,12,4,1,2,9,316,89,1,0.03756914797807023,-0.022945697822431048,-0.002106988125881519,-0.3659769349560106,-0.26490991794111274
0,61,0.28810413784556377,-0.4238943276070906,0.7982048739011093,2,0,29,2,1,2,42,150,199,1,1.4904260541814918,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,1.5726974923255685
19,377,-0.4931162663626882,0.765609482332309,-0.2480429393441348,6,1,68,14,1,2,5,288,0,2,-1.396926217546635,-2.201528243020699,1.563254860241802,2.100623749411996,-0.809386187649759
18,1002,0.4327745065241455,1.6577373397868587,-0.40498011133092143,2,0,29,1,1,2,56,134,220,0,0.944170218989684,0.9160985026940636,1.2278201784487268,2.100623749411996,0.5518044866218568
0,65,0.37077291994761047,-1.3160221850616403,-0.21316801223596,2,0,39,15,1,2,76,189,232,0,1.5730529872357149,2.786674550122921,-1.2693046748997205,-0.3659769349560106,0.8921021551897607
7,223,-0.49931601167643114,-1.3160221850616403,0.1879110869716043,6,0,56,13,1,2,26,35,45,1,0.3588961098556042,-0.5488104501116681,-0.7847879123097232,-0.3659769349560106,-0.6732671202225975
0,672,0.28810413784556377,-0.7212702800919405,-0.2038738441616314,2,0,45,2,1,2,76,188,244,0,1.8484760974164582,1.6147473878783356,1.093646305731497,2.100623749411996,3.2741858351650883
8,507,-0.49931601167643114,0.4682335298474591,-0.1608556215736978,6,1,45,15,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
14,320,1.0321231767639842,0.4682335298474591,-0.3177927935604844,2,0,58,15,3,2,55,79,199,0,0.7261269234299288,2.260809797833684,0.9967429532134975,2.100623749411996,0.8921021551897607
30,461,0.3501057244220988,0.17085757736260918,-0.1782930851277852,2,0,15,1,3,2,72,115,219,2,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
19,798,-0.5055161703340847,-0.1265183751222407,0.5366429205897982,2,1,39,15,1,2,9,289,77,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
8,282,0.019430596013911963,1.3603613873020088,-0.649104601088145,2,1,32,1,1,2,29,57,131,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
19,427,-0.35257892344529823,0.765609482332309,0.30995589438666205,2,1,39,14,1,2,9,316,89,1,0.028388377638712124,-0.5488104501116681,0.7060328956594991,2.100623749411996,-0.4690885190818551
8,753,-0.5241170596509557,0.765609482332309,-0.34569273524702426,6,0,59,14,1,2,2,274,286,1,-1.5461137355612045,-0.9244281303182659,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
8,887,-0.26164326313304687,1.3603613873020088,-0.7920918022316618,6,1,15,15,1,2,106,41,67,1,-0.662464590397986,0.014616070198228739,0.10970457247181016,-0.3659769349560106,-0.4690885190818551
7,245,-0.07150506429833942,1.6577373397868587,-0.910666554399456,6,0,15,7,1,2,27,44,42,1,0.6090721016031129,-0.1506557090926743,-0.7549714961503388,-0.3659769349560106,-0.809386187649759
8,295,-0.04339767838364354,1.0629854348171588,-0.6020234494921091,2,1,45,8,1,2,23,28,123,1,0.03756914797807023,0.16486314228086787,0.3333276936671935,-0.3659769349560106,-0.12879085051395114
8,897,-0.4373144250998961,-0.1265183751222407,-0.1608556215736978,6,1,15,15,1,2,31,51,55,1,0.20970859184103488,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
21,151,-0.24924294581773984,-1.3160221850616403,0.3273933579407494,2,0,32,15,1,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
19,808,-0.43524770554734493,0.17085757736260918,0.37970574860301165,2,0,50,14,1,2,9,289,77,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
31,878,-0.4786488161509195,-1.0186462325767904,0.9725795094419832,2,1,6,14,1,2,33,6,123,1,0.23036532510459062,-0.5187610356951402,-0.9264158890667994,-0.3659769349560106,0.2115068180539528
7,236,-0.25130966537029104,1.6577373397868587,-0.8984603299115949,6,1,15,14,1,2,26,42,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
30,567,0.11243297587871451,0.4682335298474591,0.3622682850489242,2,0,1,7,1,2,72,114,180,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
26,490,6.736269141805207,-1.61339813754649,0.10070633173761322,6,0,45,8,3,1,99,249,271,2,2.559985798716712,1.351815011733717,-0.30027114971972596,-0.3659769349560106,2.0831439951774247
0,660,0.05621820404932275,0.17085757736260918,0.9725795094419832,2,0,45,2,1,2,42,117,187,0,0.23266051768943016,0.47286964005027815,0.1320668845913485,-0.3659769349560106,0.8240426214761799
27,795,-0.08390538161364643,-0.1265183751222407,0.27508096727848724,6,0,58,15,3,2,37,124,121,1,1.3251721880730458,0.7207773089866327,-0.7996961203894155,-0.3659769349560106,0.9601616889033414
0,661,0.16410096469249372,0.17085757736260918,-0.21316801223596,2,0,24,14,1,2,42,136,187,0,0.23266051768943016,0.47286964005027815,0.1320668845913485,-0.3659769349560106,0.8240426214761799
31,638,-0.5613175982529662,-0.4238943276070906,0.27508096727848724,2,1,20,13,1,2,27,317,109,1,-0.7175492124341346,-0.6464710469653835,-0.9040535769472611,-0.3659769349560106,-0.4690885190818551
7,233,-0.35257892344529823,0.4682335298474591,-0.023274034131948205,6,1,24,14,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
8,298,-0.11490617490191395,0.4682335298474591,0.32512648767871805,2,0,45,15,1,1,29,57,129,1,-0.03128662956711562,0.08973960623954831,0.5569508148625768,-0.3659769349560106,0.2115068180539528
8,385,-0.4249141077845891,0.17085757736260918,-0.09823768995096994,6,1,27,15,1,2,6,305,24,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
18,981,-0.32157813015703074,0.765609482332309,0.11619079937364282,2,1,30,14,1,2,26,33,148,1,-0.662464590397986,0.39774610400895855,0.27369486134842463,-0.3659769349560106,-0.6732671202225975
8,415,-0.6171190261718478,-0.7212702800919405,-0.1085432309114356,6,1,39,13,1,2,103,247,264,1,-1.8100608828177502,-1.638101722710802,-0.6729763517120315,-0.3659769349560106,-1.3538624573584053
29,615,-0.3897798753912193,0.4682335298474591,-0.5924154070738069,6,1,56,7,1,2,7,21,61,1,-0.6647597829828255,0.322622567967639,0.12461278055150238,-0.3659769349560106,-0.5371480527954359
8,894,-0.4393811446524473,-0.4238943276070906,-0.0911057673573482,2,1,45,15,1,2,29,57,130,1,0.20970859184103488,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
19,817,-0.5633843178055173,-1.0186462325767904,0.2053311130621376,6,1,42,15,1,2,6,310,22,1,-0.9952675151997176,-0.5488104501116681,-0.4493532305166482,-0.3659769349560106,-0.6732671202225975
14,326,1.7740754961298533,1.0629854348171588,-0.0004309568760937085,2,0,28,15,1,2,51,121,211,0,0.7261269234299288,2.260809797833684,0.9967429532134975,2.100623749411996,1.2323998237576645
23,832,-0.4765820965983683,-1.0186462325767904,-0.37010518422274663,6,0,56,13,1,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
7,229,-0.41664722957438444,0.17085757736260918,-0.05113910089137987,6,1,68,15,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
6,459,-0.5117163289917381,-0.4238943276070906,0.6063927748061478,2,1,29,9,3,2,27,332,99,1,-0.9126405821454946,-0.5488104501116681,-0.48662375071587877,-0.3659769349560106,-0.809386187649759
30,494,-0.4001134731539751,0.765609482332309,0.013519013967176212,6,1,29,14,1,2,6,305,15,1,-0.662464590397986,-0.17319276990507018,-0.5984353113135704,-0.3659769349560106,-1.0135647887905015
21,344,-0.16657416371569314,-8.453045044698037,0.2925184308325746,6,0,14,13,4,2,46,132,144,2,1.7888010902106304,0.6907278945701049,-0.7177009759511083,-0.3659769349560106,1.9129951608934725
8,71,0.06035122981051457,1.3603613873020088,-0.5967922104258828,2,1,33,15,1,2,23,28,123,1,0.4966076649459759,0.16486314228086787,0.631491855261038,2.100623749411996,-0.12879085051395114
7,233,-0.42078066867948677,-0.1265183751222407,0.24892477194735613,6,1,1,3,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
8,744,-0.3422453256825424,-0.7212702800919405,0.7807674103470219,2,0,15,15,1,1,58,155,214,0,0.9326942560654864,0.8409749666527441,0.7433034158587296,2.100623749411996,0.8240426214761799
30,567,0.13929991671796918,0.4682335298474591,0.9725795094419832,2,0,15,3,1,1,72,114,180,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
30,492,-0.41458051002183327,0.765609482332309,-0.6099749328727729,6,1,76,13,1,2,6,305,15,1,-0.662464590397986,-0.17319276990507018,-0.5984353113135704,-0.3659769349560106,-1.0135647887905015
19,943,-0.4765820965983683,1.0629854348171588,-0.6142296739799702,6,1,73,2,1,2,6,305,15,1,-1.4428300692434257,-1.1122369704215649,0.631491855261038,-0.3659769349560106,-1.3538624573584053
8,744,-0.36291252120805406,-0.4238943276070906,0.3622682850489242,2,0,15,14,3,2,58,155,214,0,0.9326942560654864,0.8409749666527441,0.7433034158587296,2.100623749411996,0.8240426214761799
30,550,0.5774448752027272,1.3603613873020088,-0.43985503843909624,2,1,6,15,1,2,60,78,167,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
0,57,-0.1252397726646698,-1.0186462325767904,0.10070633173761322,2,0,56,7,3,2,42,120,187,1,1.4491125876543802,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,0.8921021551897607
19,817,-0.5282500854121475,-0.4238943276070906,0.44945560281936126,6,1,51,15,3,2,6,310,22,1,-0.9952675151997176,-0.5488104501116681,-0.4493532305166482,-0.3659769349560106,-0.6732671202225975
15,612,1.104458361103275,0.4682335298474591,0.004800282190132512,6,0,15,1,3,2,65,157,97,0,0.8179346268235099,0.5780425905081256,0.4078687340656546,-0.3659769349560106,0.2795663517675336
30,569,0.5361104841517039,1.3603613873020088,-0.2829178664523096,2,0,45,12,1,2,60,78,181,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
21,477,2.0241485619885444,1.3603613873020088,-0.6528536557522738,6,0,6,15,1,2,46,156,156,2,0.8592480933506215,0.9160985026940636,0.4004146300258085,-0.3659769349560106,0.9601616889033414
19,920,-0.4393811446524473,-0.1265183751222407,-0.03879337669508599,2,1,15,2,3,2,9,316,89,1,-0.662464590397986,0.16486314228086787,0.37059821386642405,-0.3659769349560106,-0.26490991794111274
8,747,-0.5902516719886826,-1.0186462325767904,0.37970574860301165,0,1,15,15,1,2,2,258,283,1,-1.6493974018789832,-1.8259105628141008,-0.002106988125881519,-0.3659769349560106,-1.149683856217663
8,401,-0.41664722957438444,0.765609482332309,-0.20134541194628874,6,1,45,2,1,2,6,305,24,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
7,223,-0.6026519893039896,-1.9107740900313401,0.7110175561306723,6,0,24,7,3,2,26,43,46,1,0.31299225815881365,-0.5488104501116681,-0.8220584325089538,-0.3659769349560106,-0.6732671202225975
25,331,-0.4187139491269356,-0.1265183751222407,0.1878936495080502,2,1,15,7,3,2,21,19,120,1,0.07199703675066317,0.40525845761309054,0.7805739360579602,-0.3659769349560106,-0.12879085051395114
31,831,-0.08390538161364643,1.3603613873020088,-0.40498011133092143,6,0,27,14,1,2,107,31,72,1,-0.14375106622425252,-0.06050746584309084,0.16188330075073293,-0.3659769349560106,-0.12879085051395114
19,87,-0.5923183915412337,-0.7212702800919405,0.4962228800714236,6,1,56,15,1,2,106,268,276,1,-1.5231618097128092,-2.201528243020699,-0.971140513305876,-0.3659769349560106,-1.149683856217663
8,1037,-0.4786488161509195,-0.1265183751222407,0.28379969905553093,2,1,31,15,1,2,18,316,102,1,-0.662464590397986,-0.06050746584309084,-0.2630006295204954,-0.3659769349560106,-0.4690885190818551
16,530,0.07109858482769116,1.3603613873020088,-0.7711668459667568,6,0,20,13,1,2,20,74,124,1,1.0015500336106722,0.502919054466806,1.2650906986479575,0.8673234072279927,0.5518044866218568
25,594,-0.5985189635427978,-0.1265183751222407,0.05116649778045091,6,1,73,14,1,2,102,246,263,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
1,8,0.12276657364147035,-0.7212702800919405,0.48433052992753606,2,0,44,15,1,2,47,137,187,2,0.7812115454660775,1.9753403608766695,-1.2022177385411055,-0.3659769349560106,-0.12879085051395114
14,319,0.4472415433920037,-0.1265183751222407,1.1469541449828573,2,0,15,2,1,2,80,195,251,0,1.2723827586217367,1.1039073427973625,1.8390567097161081,2.100623749411996,2.0491142283206343
18,846,0.04009779153942364,1.3603613873020088,-0.649104601088145,2,1,56,1,1,2,56,59,149,0,-0.6854165162463812,0.3902337504048266,1.891235437995031,-1.5992772771400139,0.3476258854811144
7,223,-0.5075828898866358,-1.3160221850616403,-0.2480429393441348,6,0,56,13,3,2,26,35,45,1,0.3588961098556042,-0.5488104501116681,-0.7847879123097232,-0.3659769349560106,-0.6732671202225975
8,398,-0.43524770554734493,1.0629854348171588,0.06757515098484715,6,1,39,15,1,2,6,305,24,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
